s,t,V_theoretical,mc_mean,mc_std,mc_p50,mc_p90,mc_p99,success_rate
22,30,4.300675868988037,4.421000003814697,3.5156450271606445,3.0,9.0,17.0,1.0
22,31,3.4744372367858887,3.431999921798706,2.4571073055267334,3.0,6.0,12.0,1.0
22,32,4.454315185546875,4.459000110626221,3.5978214740753174,3.0,9.0,17.0,1.0
22,33,5.430022239685059,5.591000080108643,4.564177513122559,4.0,12.0,21.0,1.0
22,34,3.181471586227417,3.125,2.149738311767578,3.0,6.0,11.0,1.0
22,35,4.495173454284668,4.560999870300293,3.6411919593811035,3.0,10.0,17.010000228881836,1.0
22,36,3.4922029972076416,3.555999994277954,2.798368215560913,3.0,7.0,13.010000228881836,1.0
22,37,4.887719631195068,4.85099983215332,3.8417181968688965,4.0,10.0,19.010000228881836,1.0
22,38,3.8711047172546387,3.8989999294281006,3.1194229125976562,3.0,8.0,17.0,1.0
22,39,3.917198657989502,3.7920000553131104,3.28248929977417,3.0,8.0,15.0,1.0
22,40,3.8263468742370605,3.884999990463257,3.0983505249023438,3.0,8.0,15.0,1.0
22,41,5.176835060119629,5.0980000495910645,4.621514320373535,4.0,11.0,21.0,1.0
22,42,3.29426646232605,3.3259999752044678,2.7021703720092773,3.0,7.0,12.0,1.0
22,43,4.932053089141846,4.744999885559082,3.458897829055786,4.0,10.0,17.0,1.0
22,44,3.4414501190185547,3.4240000247955322,2.642768383026123,3.0,7.0,13.0,1.0
22,45,5.281732559204102,5.425000190734863,4.267361640930176,4.0,10.0,22.010000228881836,1.0
22,46,3.9948933124542236,3.927000045776367,3.1073575019836426,3.0,7.099999904632568,15.0,1.0
22,47,4.0412492752075195,3.996000051498413,2.779205560684204,3.0,8.0,13.010000228881836,1.0
22,48,4.036569118499756,3.986999988555908,2.6020820140838623,3.0,8.0,13.0,1.0
22,49,4.9923095703125,4.9039998054504395,3.4279415607452393,4.0,9.0,17.0,1.0
22,50,3.458050012588501,3.496000051498413,2.3698067665100098,3.0,6.0,12.0,1.0
22,51,4.57861328125,4.7170000076293945,3.20232892036438,4.0,9.0,15.0,1.0
22,52,3.753549814224243,3.632999897003174,2.516805648803711,3.0,6.0,13.0,1.0
22,53,4.897862434387207,4.984000205993652,3.5785114765167236,4.0,10.0,18.0,1.0
22,54,3.6377978324890137,3.7239999771118164,2.247626304626465,3.0,7.0,11.0,1.0
22,55,3.6168007850646973,3.450000047683716,2.5062921047210693,3.0,6.099999904632568,11.010000228881836,1.0
22,56,3.674821376800537,3.6989998817443848,2.4767720699310303,3.0,7.0,12.0,1.0
22,57,4.224842071533203,4.309999942779541,2.7125449180603027,4.0,8.0,13.0,1.0
22,58,3.2204763889312744,3.2880001068115234,1.9196500778198242,3.0,6.0,10.0,1.0
22,59,4.295017242431641,4.363999843597412,2.5560719966888428,4.0,8.0,13.0,1.0
22,60,2.9356353282928467,2.869999885559082,1.998274326324463,2.0,5.0,10.0,1.0
22,61,4.204581260681152,4.290999889373779,2.6241796016693115,4.0,8.0,13.0,1.0
22,62,3.389333724975586,3.3329999446868896,2.0567233562469482,3.0,6.0,9.010000228881836,1.0
22,63,3.9417343139648438,3.8929998874664307,2.542351484298706,3.0,7.0,12.0,1.0
22,64,1.403292179107666,1.4079999923706055,0.6584345102310181,1.0,2.0,4.0,1.0
23,0,42.30554962158203,42.14099884033203,28.829864501953125,35.0,79.0,146.00999450683594,1.0
23,1,29.67247772216797,30.016000747680664,18.431976318359375,26.0,53.0,92.0199966430664,1.0
23,2,19.834135055541992,19.8799991607666,15.117856979370117,17.0,40.0,69.01000213623047,1.0
23,3,17.67593002319336,17.67799949645996,13.599275588989258,14.0,35.0,66.0,1.0
23,4,10.093443870544434,10.0600004196167,7.954646110534668,8.0,20.0,37.0099983215332,1.0
23,5,9.037812232971191,8.984000205993652,6.720546245574951,7.0,18.0,32.0,1.0
23,6,6.834127426147461,7.390999794006348,5.567774772644043,6.0,15.0,25.010000228881836,1.0
23,7,5.227576732635498,5.34499979019165,4.060292720794678,4.0,10.100000381469727,20.0,1.0
23,8,4.225495338439941,4.263000011444092,3.3843507766723633,3.0,8.100000381469727,16.0,1.0
23,9,5.7049431800842285,6.192999839782715,5.039618015289307,5.0,13.0,25.0,1.0
23,10,3.4772391319274902,3.319999933242798,2.6396214962005615,3.0,7.0,13.0,1.0
23,11,4.909892559051514,4.660999774932861,3.663888454437256,3.0,10.0,18.0,1.0
23,12,3.508643627166748,3.4260001182556152,2.5045008659362793,3.0,7.0,12.010000228881836,1.0
23,13,4.53779935836792,4.336999893188477,3.467193603515625,3.0,9.0,16.010000228881836,1.0
23,14,3.563370704650879,3.568000078201294,2.8251330852508545,3.0,7.0,14.0,1.0
23,15,4.147347927093506,4.123000144958496,2.9792399406433105,3.0,8.0,14.0,1.0
23,16,4.180979251861572,4.085000038146973,3.2999658584594727,3.0,8.0,15.0,1.0
23,17,5.648859977722168,5.874000072479248,4.531018257141113,5.0,12.0,21.0,1.0
23,18,4.6923956871032715,4.702000141143799,3.634720802307129,4.0,10.0,18.010000228881836,1.0
23,19,6.394536972045898,6.28000020980835,4.931490421295166,5.0,13.0,24.0,1.0
23,20,4.503424167633057,4.4730000495910645,3.3892877101898193,3.0,9.0,16.0,1.0
23,21,5.599062919616699,5.230999946594238,4.215167999267578,4.0,11.0,21.010000228881836,1.0
23,22,3.3827145099639893,3.4260001182556152,3.541260242462158,2.0,8.0,17.0,1.0
23,24,2.6056578159332275,2.5929999351501465,2.5505590438842773,2.0,5.0,13.0,1.0
23,25,4.58695125579834,4.677000045776367,4.343348026275635,3.0,10.0,22.0,1.0
23,26,3.1096415519714355,3.1059999465942383,2.624645471572876,2.0,7.0,13.0,1.0
23,27,4.864109992980957,4.890999794006348,4.3693389892578125,4.0,10.0,20.0,1.0
23,28,3.1762466430664062,3.055000066757202,2.3091068267822266,2.0,6.0,12.0,1.0
23,29,4.488903522491455,4.531000137329102,4.151510238647461,3.0,10.0,20.0,1.0
23,30,3.95367169380188,3.9130001068115234,3.3324813842773438,3.0,9.0,16.0,1.0
23,31,3.148376703262329,3.11899995803833,2.3381271362304688,2.0,6.0,12.010000228881836,1.0
23,32,4.228243350982666,4.01200008392334,2.971843719482422,3.0,8.0,14.0,1.0
23,33,5.261070251464844,5.021999835968018,4.206841468811035,4.0,11.0,18.0,1.0
23,34,3.2462573051452637,3.183000087738037,2.07352614402771,3.0,6.0,10.0,1.0
23,35,4.7107415199279785,4.718999862670898,3.8556504249572754,4.0,9.0,20.0,1.0
23,36,3.3269248008728027,3.3559999465942383,2.9361989498138428,2.0,7.0,14.010000228881836,1.0
23,37,4.385320663452148,4.427999973297119,3.717366933822632,3.0,9.0,18.0,1.0
23,38,3.812700033187866,3.7809998989105225,3.0778300762176514,3.0,8.0,15.0,1.0
23,39,3.683173179626465,3.688999891281128,3.0858192443847656,3.0,8.0,14.0,1.0
23,40,3.6871120929718018,3.7809998989105225,3.216059684753418,3.0,8.0,16.0,1.0
23,41,5.410246849060059,5.419000148773193,4.943626403808594,4.0,12.0,24.0,1.0
23,42,3.5346710681915283,3.5190000534057617,2.913698434829712,3.0,7.0,15.0,1.0
23,43,4.874194622039795,4.928999900817871,3.9181575775146484,4.0,10.0,19.0,1.0
23,44,3.525346517562866,3.502000093460083,2.72213077545166,3.0,7.0,12.0,1.0
23,45,5.208978176116943,5.249000072479248,4.255231857299805,4.0,11.0,21.0,1.0
23,46,3.9949991703033447,3.938999891281128,2.909515380859375,3.0,8.0,14.010000228881836,1.0
23,47,4.136697292327881,4.2230000495910645,3.042576551437378,4.0,8.0,15.0,1.0
23,48,4.0355024337768555,3.9760000705718994,2.588324546813965,3.0,7.0,12.010000228881836,1.0
23,49,4.886270046234131,4.683000087738037,3.2536919116973877,4.0,9.0,16.0,1.0
23,50,3.4707391262054443,3.372999906539917,2.18857741355896,3.0,6.0,11.0,1.0
23,51,4.6202898025512695,4.638999938964844,3.215381622314453,4.0,9.0,15.0,1.0
23,52,3.795020580291748,3.624000072479248,3.005432367324829,2.0,7.0,15.0,1.0
23,53,4.882503032684326,4.820000171661377,3.485914707183838,4.0,9.0,16.010000228881836,1.0
23,54,3.5620553493499756,3.5350000858306885,2.1969923973083496,3.0,6.0,12.0,1.0
23,55,3.674278736114502,3.7860000133514404,2.9103612899780273,3.0,8.0,14.010000228881836,1.0
23,56,3.5923867225646973,3.5179998874664307,2.559624195098877,3.0,7.0,12.010000228881836,1.0
23,57,4.30495548248291,4.170000076293945,2.881856918334961,4.0,8.0,14.0,1.0
23,58,3.31585693359375,3.2939999103546143,2.047330856323242,3.0,6.0,11.0,1.0
23,59,4.346989154815674,4.414000034332275,3.0683226585388184,4.0,8.0,15.0,1.0
23,60,3.3428356647491455,3.3480000495910645,2.506969451904297,3.0,6.0,12.0,1.0
23,61,4.2500433921813965,4.144999980926514,2.4746665954589844,4.0,7.0,13.0,1.0
23,62,3.3824472427368164,3.4019999504089355,1.772680401802063,3.0,5.099999904632568,9.0,1.0
23,63,3.9200005531311035,3.871999979019165,2.318106174468994,3.0,7.0,11.0,1.0
23,64,1.330281376838684,1.3200000524520874,0.5670978426933289,1.0,2.0,3.0,1.0
24,0,42.22623825073242,41.7760009765625,26.711530685424805,36.0,76.0,127.0,1.0
24,1,29.592859268188477,30.500999450683594,20.60529136657715,26.0,57.0,98.0999984741211,1.0
24,2,19.754507064819336,19.19300079345703,15.91319465637207,15.0,38.0,73.02999877929688,1.0
24,3,17.576841354370117,17.049999237060547,13.227301597595215,14.0,35.0,61.0099983215332,1.0
24,4,10.211956024169922,10.564000129699707,8.189011573791504,8.0,21.0,38.0099983215332,1.0
24,5,9.135380744934082,9.468999862670898,7.348812103271484,8.0,20.0,33.0099983215332,1.0
24,6,6.666076183319092,6.36299991607666,4.862019062042236,5.0,12.0,24.0,1.0
24,7,5.289188385009766,5.1020002365112305,3.9333949089050293,4.0,10.0,19.010000228881836,1.0
24,8,4.399341583251953,4.454999923706055,3.352905511856079,3.0,9.0,16.0,1.0
24,9,5.640697479248047,5.868000030517578,4.713022232055664,5.0,11.0,25.0,1.0
24,10,3.5462327003479004,3.552000045776367,2.844871997833252,3.0,7.0,13.010000228881836,1.0
24,11,4.846900939941406,4.848999977111816,4.0149970054626465,4.0,10.0,20.0,1.0
24,12,3.493356227874756,3.4230000972747803,2.6245133876800537,3.0,7.0,13.010000228881836,1.0
24,13,4.426801681518555,4.289999961853027,3.6400411128997803,3.0,9.0,16.0,1.0
24,14,3.6879513263702393,3.628000020980835,2.7271993160247803,3.0,7.0,14.0,1.0
24,15,3.6680617332458496,3.7820000648498535,3.2653448581695557,3.0,8.0,15.0,1.0
24,16,4.185238838195801,4.198999881744385,3.2996060848236084,3.0,8.0,16.0,1.0
24,17,5.4081597328186035,5.718999862670898,4.965082168579102,4.0,11.100000381469727,24.010000228881836,1.0
24,18,4.688940048217773,4.728000164031982,3.5930511951446533,4.0,9.0,17.010000228881836,1.0
24,19,6.492819786071777,6.508999824523926,4.8478779792785645,5.0,13.0,22.0,1.0
24,20,4.591730117797852,4.5,3.624361991882324,3.0,9.0,17.0,1.0
24,21,5.372345924377441,5.381999969482422,5.017975330352783,4.0,12.0,22.0,1.0
24,22,4.666627407073975,4.638999938964844,4.163733959197998,3.0,10.0,19.0,1.0
24,23,2.959298849105835,3.1530001163482666,3.4614436626434326,2.0,7.0,17.020000457763672,1.0
24,25,3.707387924194336,3.760999917984009,4.1933135986328125,2.0,9.0,19.010000228881836,1.0
24,26,2.910006284713745,2.809000015258789,2.4776034355163574,2.0,6.0,12.0,1.0
24,27,4.8132643699646,4.809999942779541,4.057080268859863,4.0,10.0,19.0,1.0
24,28,2.678041934967041,2.618000030517578,2.4290072917938232,2.0,6.0,13.0,1.0
24,29,4.741666316986084,4.914999961853027,3.9316375255584717,4.0,10.0,18.0,1.0
24,30,4.032245635986328,4.020999908447266,3.4699509143829346,3.0,9.0,17.0,1.0
24,31,3.0820584297180176,3.0989999771118164,2.6174795627593994,2.0,6.0,12.010000228881836,1.0
24,32,4.378762722015381,4.339000225067139,3.2280147075653076,4.0,9.0,14.0,1.0
24,33,5.343421936035156,5.24399995803833,4.543838024139404,4.0,11.0,21.010000228881836,1.0
24,34,3.097583770751953,3.140000104904175,2.234367847442627,3.0,6.0,10.010000228881836,1.0
24,35,4.295815467834473,4.34499979019165,3.8353583812713623,3.0,9.0,18.010000228881836,1.0
24,36,3.478699207305908,3.49399995803833,2.6596922874450684,3.0,7.0,13.010000228881836,1.0
24,37,4.675663948059082,4.551000118255615,3.580418825149536,4.0,9.0,19.0,1.0
24,38,3.764728546142578,3.805999994277954,2.992384195327759,3.0,7.0,14.0,1.0
24,39,3.7937333583831787,3.819000005722046,3.2093985080718994,3.0,8.0,16.0,1.0
24,40,3.691650629043579,3.569999933242798,2.8839383125305176,3.0,7.0,14.0,1.0
24,41,5.367749214172363,5.3460001945495605,4.612839221954346,4.0,12.0,21.010000228881836,1.0
24,42,3.185523509979248,3.127000093460083,2.5676586627960205,2.0,7.0,12.0,1.0
24,43,4.55003547668457,4.53000020980835,3.673023223876953,3.5,10.0,17.0,1.0
24,44,3.593015670776367,3.5850000381469727,2.7929868698120117,3.0,7.0,12.0,1.0
24,45,5.296986103057861,5.556000232696533,4.551578521728516,4.0,11.0,22.010000228881836,1.0
24,46,3.9153025150299072,3.944000005722046,2.9025614261627197,3.0,7.0,15.0,1.0
24,47,4.091598987579346,4.0320000648498535,2.7869293689727783,3.0,8.0,13.0,1.0
24,48,3.855473279953003,3.992000102996826,3.1647963523864746,3.0,8.0,15.0,1.0
24,49,4.698882102966309,4.806000232696533,3.331721067428589,4.0,9.0,16.0,1.0
24,50,3.4728405475616455,3.5239999294281006,2.3391075134277344,3.0,7.0,12.0,1.0
24,51,4.670190811157227,4.6620001792907715,3.511659860610962,4.0,9.0,15.0,1.0
24,52,3.7101259231567383,3.5999999046325684,2.7813665866851807,3.0,7.0,13.010000228881836,1.0
24,53,4.8621978759765625,4.7870001792907715,3.3804779052734375,4.0,9.0,16.0,1.0
24,54,3.4125802516937256,3.430999994277954,2.07635235786438,3.0,6.0,11.0,1.0
24,55,3.638106346130371,3.634000062942505,2.7691233158111572,3.0,7.0,14.0,1.0
24,56,3.568244695663452,3.4679999351501465,2.4423301219940186,3.0,6.0,12.0,1.0
24,57,4.3210015296936035,4.429999828338623,2.827207088470459,4.0,8.0,13.0,1.0
24,58,3.2812986373901367,3.311000108718872,2.08764910697937,3.0,6.0,11.0,1.0
24,59,4.427984237670898,4.434000015258789,3.0149035453796387,4.0,8.0,14.010000228881836,1.0
24,60,3.432509183883667,3.494999885559082,2.2077081203460693,3.0,6.0,11.010000228881836,1.0
24,61,4.342346668243408,4.500999927520752,2.880277633666992,4.0,8.0,15.0,1.0
24,62,3.352301597595215,3.431999921798706,2.255964517593384,3.0,6.0,11.0,1.0
24,63,3.805737257003784,3.937999963760376,2.7608251571655273,3.0,8.0,14.0,1.0
24,64,1.3066778182983398,1.2669999599456787,0.5654299259185791,1.0,2.0,3.0,1.0
25,0,42.25318908691406,41.854000091552734,29.065282821655273,35.0,80.0,152.02000427246094,1.0
25,1,29.619739532470703,29.7549991607666,21.18497085571289,24.0,57.0,109.02999877929688,1.0
25,2,19.7813663482666,20.176000595092773,15.317996978759766,16.0,41.0,72.01000213623047,1.0
25,3,17.628677368164062,16.961999893188477,12.88016128540039,14.0,35.0,60.029998779296875,1.0
25,4,9.989712715148926,10.222000122070312,8.171335220336914,8.0,20.0,39.02000045776367,1.0
25,5,8.970206260681152,9.399999618530273,7.292050361633301,8.0,19.0,34.0,1.0
25,6,6.554557800292969,6.410999774932861,4.839636325836182,5.0,13.0,22.0,1.0
25,7,5.133225440979004,5.086999893188477,3.933119773864746,4.0,10.0,18.0,1.0
25,8,4.2325119972229,4.080999851226807,3.1591832637786865,3.0,8.0,15.0,1.0
25,9,5.622890949249268,5.611000061035156,4.665799140930176,4.0,11.0,22.0,1.0
25,10,3.362666606903076,3.3320000171661377,2.6313071250915527,3.0,7.0,13.0,1.0
25,11,4.452783107757568,4.544000148773193,3.869633674621582,3.0,10.0,17.0,1.0
25,12,3.1901793479919434,3.2200000286102295,2.541574239730835,2.0,7.0,12.0,1.0
25,13,3.9256742000579834,3.986999988555908,3.665628433227539,3.0,9.0,17.0,1.0
25,14,3.501803159713745,3.506999969482422,2.9708502292633057,3.0,7.0,14.0,1.0
25,15,4.064605236053467,4.223999977111816,3.4440999031066895,3.0,8.0,17.0,1.0
25,16,4.145690441131592,4.230999946594238,3.2698071002960205,3.0,9.0,16.0,1.0
25,17,5.06369686126709,5.013000011444092,4.306370735168457,4.0,11.0,20.0,1.0
25,18,4.552706718444824,4.660999774932861,3.622441053390503,4.0,10.0,18.0,1.0
25,19,6.0985846519470215,6.340000152587891,5.474705219268799,5.0,13.0,27.010000228881836,1.0
25,20,4.410209655761719,4.425000190734863,3.464733123779297,3.5,9.0,16.0,1.0
25,21,5.4096760749816895,5.0920000076293945,4.747581958770752,4.0,11.0,22.010000228881836,1.0
25,22,4.938992977142334,4.9070000648498535,4.236077308654785,4.0,10.0,20.010000228881836,1.0
25,23,3.523813009262085,3.4100000858306885,3.174255847930908,2.0,7.0,14.0,1.0
25,24,1.9707636833190918,2.00600004196167,2.169323444366455,1.0,4.0,12.0,1.0
25,26,1.5,1.4900000095367432,0.8531705737113953,1.0,3.0,5.0,1.0
25,27,3.7624619007110596,3.871999979019165,3.771155834197998,3.0,9.0,18.0,1.0
25,28,2.9091320037841797,2.888000011444092,2.1488265991210938,2.0,6.0,10.010000228881836,1.0
25,29,4.424905776977539,4.574999809265137,3.9997966289520264,3.0,9.0,20.0,1.0
25,30,3.85834002494812,3.937000036239624,3.5444366931915283,3.0,9.0,17.0,1.0
25,31,2.541029214859009,2.4760000705718994,2.193495750427246,2.0,5.0,11.0,1.0
25,32,3.4156339168548584,3.4549999237060547,3.456005811691284,2.0,8.0,15.0,1.0
25,33,4.571816444396973,4.505000114440918,4.010732173919678,3.0,10.0,19.0,1.0
25,34,2.8013153076171875,2.7190001010894775,2.1554672718048096,2.0,6.0,10.0,1.0
25,35,4.3699164390563965,4.4079999923706055,3.737316608428955,3.0,9.0,18.0,1.0
25,36,2.7683725357055664,2.7170000076293945,2.7101495265960693,1.0,6.0,13.0,1.0
25,37,3.8972158432006836,3.88700008392334,3.33380126953125,3.0,8.0,16.0,1.0
25,38,3.5056676864624023,3.500999927520752,2.681790351867676,3.0,7.0,14.0,1.0
25,39,3.284726619720459,3.316999912261963,3.153809070587158,2.0,8.0,14.0,1.0
25,40,3.8237433433532715,3.7239999771118164,3.332240104675293,3.0,8.0,15.0,1.0
25,41,4.655123233795166,4.815000057220459,4.942142486572266,3.0,11.0,25.0,1.0
25,42,3.2910778522491455,3.250999927520752,2.7878305912017822,2.0,7.0,13.0,1.0
25,43,4.466049671173096,4.541999816894531,3.946420669555664,4.0,10.0,19.0,1.0
25,44,3.4456615447998047,3.4159998893737793,2.852182388305664,3.0,7.0,13.0,1.0
25,45,5.046594142913818,5.175000190734863,4.1747307777404785,4.0,11.0,20.0,1.0
25,46,3.5677378177642822,3.627000093460083,3.196540355682373,3.0,7.0,14.010000228881836,1.0
25,47,3.6673715114593506,3.750999927520752,3.0674092769622803,3.0,8.0,15.0,1.0
25,48,3.5192434787750244,3.556999921798706,2.6744627952575684,3.0,7.0,12.0,1.0
25,49,4.582828998565674,4.695000171661377,3.5490810871124268,4.0,9.0,16.0,1.0
25,50,3.0579845905303955,3.118000030517578,2.186338424682617,3.0,6.0,10.010000228881836,1.0
25,51,4.382960796356201,4.593999862670898,3.587082862854004,4.0,9.0,17.0,1.0
25,52,2.6872453689575195,2.7170000076293945,3.18070912361145,1.0,7.0,14.0,1.0
25,53,4.576470375061035,4.618000030517578,3.2431583404541016,4.0,9.0,17.0,1.0
25,54,2.88045072555542,2.8420000076293945,1.0454835891723633,3.0,4.0,6.0,1.0
25,55,2.8203186988830566,2.878999948501587,1.8874212503433228,3.0,5.0,9.0,1.0
25,56,2.867685317993164,2.803999900817871,1.9878591299057007,2.0,5.0,9.010000228881836,1.0
25,57,3.3768179416656494,3.315999984741211,2.379105806350708,3.0,7.0,11.0,1.0
25,58,2.55263352394104,2.624000072479248,1.7817474603652954,2.0,5.0,9.0,1.0
25,59,3.9409523010253906,4.006999969482422,2.7057254314422607,3.0,7.0,14.0,1.0
25,60,3.125817060470581,3.1510000228881836,2.1410741806030273,3.0,6.0,11.0,1.0
25,61,3.8895132541656494,3.8580000400543213,2.4388184547424316,3.0,7.0,13.0,1.0
25,62,2.5442988872528076,2.566999912261963,1.6215766668319702,2.0,5.0,8.0,1.0
25,63,3.2185356616973877,3.2109999656677246,2.097731828689575,3.0,6.0,11.0,1.0
25,64,1.305837869644165,1.281999945640564,0.5408105254173279,1.0,2.0,3.0,1.0
26,0,42.302825927734375,42.659000396728516,28.136999130249023,36.0,80.0,138.0,1.0
26,1,29.670106887817383,28.493000030517578,19.764816284179688,24.0,54.0,103.0199966430664,1.0
26,2,19.83181381225586,20.14900016784668,16.21372413635254,16.0,41.0,75.0,1.0
26,3,17.708961486816406,17.139999389648438,13.908501625061035,13.0,36.0,61.0099983215332,1.0
26,4,10.319759368896484,10.119999885559082,7.659608364105225,8.0,21.0,38.0,1.0
26,5,9.228782653808594,9.27299976348877,7.017582893371582,7.0,19.0,34.0099983215332,1.0
26,6,6.896270751953125,7.033999919891357,5.114571571350098,6.0,14.0,24.010000228881836,1.0
26,7,5.411550521850586,5.4070000648498535,4.039721488952637,4.0,11.0,19.0,1.0
26,8,4.373730659484863,4.171000003814697,2.9647529125213623,3.0,8.0,15.0,1.0
26,9,5.826430320739746,5.718999862670898,4.435317039489746,4.0,11.100000381469727,20.010000228881836,1.0
26,10,3.6683499813079834,3.806999921798706,2.892014980316162,3.0,8.0,14.0,1.0
26,11,5.0800652503967285,4.982999801635742,3.840404987335205,4.0,9.0,17.010000228881836,1.0
26,12,3.406790256500244,3.4600000381469727,2.537006139755249,3.0,7.0,12.0,1.0
26,13,4.57798957824707,4.560999870300293,3.7121798992156982,3.0,9.0,18.0,1.0
26,14,3.741917610168457,3.740000009536743,2.8471741676330566,3.0,7.0,14.0,1.0
26,15,4.133568286895752,4.124000072479248,3.2324328422546387,3.0,8.0,15.010000228881836,1.0
26,16,4.372762203216553,4.178999900817871,3.030339479446411,3.0,8.0,14.0,1.0
